"","Ii","E.Ii","Var.Ii","Z.Ii","Pr(z != 0)"
"1",-687.384315394487,11.966710042364,87088.9686180994,-2.36981062536189,0.0533915950105341
"2",-146.66605207167,-1.81576051177116,2745.54562588066,-2.76442645907375,0.0228091837079242
"3",32.7826133167052,1.51451437538866,15252.2124481622,0.25318329905454,1
"4",223.279024480477,-0.214946648109187,15784.3841633934,1.77890186789679,0.376279259167446
"5",2406.929498767,-2.81814885119254,228123.790163357,5.04529164327662,1.35849035224233e-06
"6",7.54893680382601,3.3857712249619,15021.9386435618,0.0339672738219266,1
"7",1.63955300643069,-0.0527572651745182,6.4565645025059,0.666007689467275,1
"8",-102.256152903042,-20.935829530233,182658.037066817,-0.190274112030971,1
"9",-36.4356629199469,0.283362871694115,6280.13388801515,-0.463347366386201,1
"10",-0.319159732096204,-0.612959603011298,2607.80252449279,0.00575326329767099,1
"11",27.3327220908437,-0.817153057263905,700.026729386975,1.06394495947367,1
"12",184.189639622065,-14.7328083984174,112837.585045127,0.592184319931499,1
"13",-8.98191942165594,0.36834616116341,2860.8864108135,-0.174812965119721,1
"14",29.6407432137696,4.06790818416547,18737.2216023425,0.186821252951383,1
"15",3.10201842243591,-5.75647717541531,28411.4771174807,0.0525548822054729,1
"16",3917.33448914481,-122.991985039353,761021.30162561,4.63146144006086,1.08928088239084e-05
"17",549.309857073782,-1.99148184590806,88291.4940199339,1.85536608781186,0.190631899956542
"18",3854.6184313291,3.29984004009631,1913685.63605477,2.78403151758305,0.0268439084673328
"19",-25.396459936691,2.43896473429298,2066.70993514371,-0.61229129896716,1
"20",57.5626563717509,11.2455193858457,64086.7329760729,0.182960627068448,1
"21",-206.977360719009,-3.07311744939214,104734.317139652,-0.630059785260891,1
"22",11.8859400180775,-0.0625056577527105,1712.08834676409,0.288767509811564,1
"23",-41.649025244495,-5.59642397488302,14163.3442080199,-0.302937962783449,1
"24",-97.0067330720133,2.42784070565008,16051.9105250162,-0.784827209480799,1
"25",9.65200365751185,4.96303339075495,5545.45512697688,0.0629664024941303,1
"26",93.7882212799877,-7.21390856984028,31368.8989761108,0.570270484186036,1
"27",5.96512772474672,-0.708225711092767,391.960759822506,0.337072118997519,1
"28",7.59874404547656,1.20596409224775,722.54390948789,0.23782507012704,1
"29",30.3640791698445,-1.4559273572299,578.71318137346,1.32272200071147,0.557783533042185
"30",77.8324334047697,-1.08515346072836,1507.91648751747,2.03228752862689,0.210622781366856
"31",-424.427106019283,-50.7618776344596,292120.004996713,-0.691356477994146,1
"32",-51.0714006959401,1.78119980344396,7545.5986342955,-0.608442455654142,1
"33",454.008668923697,-22.421243369111,47348.6111705719,2.18950226157132,0.14280177176238
"34",-4.91720891642426,3.49896663589228,10870.3908332551,-0.0807220544084805,1
"35",374.983076066693,-9.2844612311814,79494.6956032173,1.36290197761911,0.691653621510629
"36",-35.6009700892571,3.43922566678393,1595.45527447269,-0.977394002111686,0.656748262468605
"37",-24.8741634738555,1.61317330391431,3003.49117814311,-0.483309256696594,1
"38",-8.5852108024905,-0.829577136469662,216.348385070507,-0.527278979747223,1
"39",-119.717460145989,-1.00803191838072,40624.3460704517,-0.588968437189174,1
"40",131.326506069177,2.22278356072951,2154.15595982658,2.7816353268402,0.0270428881674982
"41",244.798508811182,2.35169257914933,16576.7681267992,1.8830703884238,0.238763318208599
"42",203.553948150545,9.08297340797327,106264.619948875,0.596568673528889,1
"43",-71.9491372053701,-2.95090743191509,15095.5811507481,-0.561581807040986,1
"44",181.236544192428,-0.625826973995606,19246.8230401976,1.31088116223511,0.379795832267798
"45",-59.817089389815,-0.571982519456562,7680.07698438417,-0.676035808687102,0.998035820410742
"46",-222.796426184845,1.76722794597077,50826.1307240468,-0.9960839493039,1
"47",223.30967775428,10.0922739814872,19400.9224133913,1.5307753544616,0.503299690706986
"48",-67.6780779907792,3.40157190580517,19893.0082168038,-0.503958818409914,1
"49",-305.446387476148,4.75565710539279,116709.044296814,-0.908013696772208,1
"50",-39.3198158621756,-0.0864063208459442,2555.65896353046,-0.776076623269185,1
"51",446.469133685744,-0.972637848254726,68412.72804293,1.71067721687158,0.261422147310315
"52",19.710719162678,-10.2369845218941,120156.228471126,0.0863953529874822,1
"53",-129.511860900437,4.64294747496657,36456.1808090224,-0.702620243858679,0.964584886361769
"54",796.426247556535,-5.07681517253855,106481.016906642,2.45623033788431,0.056161252873056
"55",372.349896813468,1.84205564615572,16509.6602375343,2.88355563890418,0.0157285270797691
"56",141.381999997382,15.89053213332,132147.280954281,0.345211363722734,1
"57",165.154662210405,3.75929992013682,12076.0550213429,1.46868449332447,0.567673541293263
"58",18.1771230927623,3.32677062963488,3693.13936270794,0.244364949682289,1
"59",-142.752712025546,15.8813657571986,264964.499336737,-0.308178717313348,1
"60",0.215500286822839,-0.477908281330182,20.5728954459061,0.152876768575815,1
"61",69.3976403371124,-16.4607800946433,78202.7649106857,0.307023656977456,1
"62",174.860549873329,4.10250836126108,123778.68535119,0.485353574233172,1
"63",-6.42388269148157,-0.0321228714814869,35687.5972407119,-0.033834658145508,1
"64",1.04897015120132,0.0139112351672786,4.93954441574001,0.465716498221947,1
