"","Ii","E.Ii","Var.Ii","Z.Ii","Pr(z != 0)"
"1",-91.5789819299228,-37.0700682733551,240130.084320963,-0.111235712281103,1
"2",648.239419046291,-13.989287712374,146461.539919022,1.7303987985701,0.334236193429432
"3",57.2334571942759,-0.0485273591854635,1471.17766232765,1.49343214433188,0.676620520009467
"4",272.528637176011,-4.90118415408099,54482.6893666672,1.18856756259276,0.703829635813842
"5",1332.78927633791,12.118242517159,354162.550649686,2.21918411083217,0.105896806393328
"6",89.7499443832709,-2.76778396097909,13985.574687867,0.782320664918629,0.86805229043032
"7",90.6788601322105,0.255227865670318,63020.2711240588,0.360198429389414,1
"8",1074.17844360596,24.4546112707947,140557.626814168,2.79993435501772,0.0102225999514521
"9",-440.404668168685,-4.53551876373959,70132.4632662401,-1.64587399925337,0.29936910918488
"10",98.2036193266586,3.85377583905725,87342.1752958362,0.319248732783006,1
"11",-140.553253052276,-7.76017451184391,35411.6777034293,-0.705670866171417,1
"12",-87.4462981224837,-6.18856257291457,25799.6527088952,-0.505891969490286,1
"13",-21.2435770704654,-24.2032996240065,157026.855835786,0.00746902708748186,1
"14",113.379820346095,5.92048725068602,22314.3425416608,0.719369620324731,1
"15",-478.882549002008,-17.0287982993326,114433.274007188,-1.3653007006259,0.688634235513868
"16",143.829447241599,-0.965922330240885,47645.1610852743,0.663353880344921,1
"17",-32.9511665543733,-0.196962511875246,265.492842035825,-2.01020635614874,0.222046764858885
"18",532.991621759919,-7.52678488871448,47326.5549976196,2.48460892932952,0.0389081467792604
"19",-202.007294443204,-5.43364217083459,20650.7383941098,-1.36790996795903,0.342680518490588
"20",538.930121001958,-24.8010540172586,61744.4837840588,2.26867857921204,0.0698636374995801
"21",96.1552392225423,-2.20898564069731,14512.5482890575,0.816517195143425,1
"22",134.116198036308,-5.01193669789139,12952.2806602849,1.22248021591044,0.664578242980232
"23",-149.791080039986,1.00158278322596,69406.4519722353,-0.572374514820757,1
"24",-126.382327982201,8.03037856893354,38966.3120958935,-0.680919346820674,1
"25",1423.46349512663,-39.1435037509741,542207.382184554,1.98630041879242,0.187999904714478
"26",94.516194056593,-17.5773883830549,102718.691271204,0.34974862069129,1
"27",-112.904201568652,-10.949976390802,30134.8703841586,-0.587314285585858,1
