"","Ii","E.Ii","Var.Ii","Z.Ii","Pr(z != 0)"
"1",-46.8830882765432,9.98278494599783,83218.0880885224,-0.197125517105989,1
"2",-364.864707426864,0.72973367231768,135965.673694018,-0.991482251158745,1
"3",173.00459115149,0.11388196136146,37562.5545341342,0.892060061214472,1
"4",0.544729437552319,-0.0202598404770223,1.54024253186921,0.455245488173121,1
"5",-56.6041230600637,0.706054920992198,153.197189677039,-4.63027044410789,1.09556532916474e-05
"6",74.3986495364003,-1.42502167412927,2904.30489955257,1.40696632972292,0.478312119508534
"7",187.154522723875,4.20761388330654,37541.726786769,0.944208603742631,1
"8",551.222125626688,11.0028999531971,141259.588022871,1.4373451517802,0.602479780910518
"9",169.333475973925,-10.4353327358561,89128.711442436,0.602151158889548,1
"10",145.405033253311,2.10391340816936,23451.2007163291,0.935765527760677,1
"11",66.7356149798076,-0.338095145468421,11640.1371572593,0.621689139776536,1
"12",1104.33265774645,-60.7876455970656,555198.592764337,1.56367535739399,0.707362966333859
"13",-7.81297583283114,-1.2673464089088,3226.17189813179,-0.115241170951019,1
"14",63.1766081852781,-7.66147546589541,20193.0715871693,0.498500515164366,1
"15",440.485464367516,-0.303175061934074,59051.8216079912,1.81390168084451,0.278771455700808
"16",1767.14586290157,-67.1189483019697,773577.938959718,2.08549905117504,0.11107207258891
"17",29.4532496496609,-0.836720789598775,3609.65820626064,0.504157008584892,1
"18",994.199172876835,-31.7998715767983,529677.516564545,1.40974702568237,0.793071968646399
"19",107.518251234527,-0.0704062550968432,9047.95939084856,1.13107438444185,0.774071354124342
"20",72.4325184717814,-5.57424546861646,10899.6630775934,0.747180837157381,1
"21",-20.8823621304822,1.4782312743534,768.546708466882,-0.80658137841514,1
"22",9.37142713669632,0.0681756259355946,8625.74411677138,0.100169723925143,1
"23",-110.711595492866,3.61291518969547,111550.943481323,-0.342296711899323,1
"24",40.6381291990748,-4.79212923383859,39765.1991151079,0.22782093327208,1
"25",194.442808076353,-15.5131194486112,45584.5426603836,0.983375398709909,1
"26",23.1559782393877,-0.628611807232025,356.420257454084,1.259837352611,1
"27",-11.5722822126281,-0.479293715949867,337.069963780819,-0.604210871809637,1
"28",-223.157379174361,-0.499816224237709,32323.7124950253,-1.23844531240498,0.43110197590157
"29",37.6260841892993,3.5158708748847,3988.19023218117,0.540127765077299,1
"30",30.0365128585778,-3.39511782509623,2753.93421896809,0.637060648483363,1
"31",-43.7952658902098,-2.31342515659259,10601.0376525348,-0.402887535291103,1
"32",-19.2413510108668,2.86789452032033,12212.6011508695,-0.200064409140858,1
"33",44.0642580106609,0.100527829589693,11143.2078757284,0.416475461050746,1
"34",-399.656299610227,-29.5747526305369,192310.61771943,-0.843909351488201,1
"35",-712.616059729835,9.95529063785805,376806.57558613,-1.17712206750894,0.956587153404686
"36",44.1571522150084,20.9155183726577,89468.5752852887,0.0777018562681561,1
"37",-203.388825472299,10.0948787169782,117758.846678191,-0.622111110925758,1
"38",-2.67283267983389,-4.03543910981081,11556.5599527611,0.0126752386693849,1
"39",196.244587452492,15.154284203247,37974.5697399724,0.929284653286887,0.705483172767987
"40",227.293152637825,-10.7761836013987,29790.2674952209,1.37932389432491,0.838974562896764
"41",-6.63632581099034,-0.0127340352407923,48.0802322655462,-0.955235116620873,1
"42",4.55337942911799,-0.0312540327573852,22.6769639647958,0.962746979818681,1
"43",0.466170071847667,0.120979128587959,4.40980814118924,0.164380215399823,1
"44",112.380495203612,10.7660003689973,20641.1584335161,0.707275523434311,0.958790546341727
"45",76.6837689844326,12.5014238698491,18973.1461233488,0.465957069992893,1
"46",57.4428098919821,-1.60573407309028,2166.98512362129,1.26847300197271,0.818516344470711
"47",109.932806700663,-11.5408609480912,35489.7392859339,0.644808479283971,1
"48",83.3189735539281,-6.13762608698507,14461.3113625874,0.743889703715927,1
"49",245.787414294203,4.94865150112165,116586.50896924,0.705346049807537,1
"50",79.4367985351317,-3.87387684238172,8680.72914570343,0.894175059672384,1
"51",141.55377676409,-2.94480257823607,37155.1685191758,0.749642084433295,1
"52",23.1490751640523,3.53750943840732,9391.8293745408,0.20236582449151,1
"53",4.34312368549968,-0.0666537473063417,1019.46693400541,0.138111581555281,1
"54",-3.93110331960049,-0.606670232390315,230.284284318537,-0.219071279983754,1
"55",14.4152012103547,-0.144525021941686,171.523304672285,1.11171033026387,1
"56",21.5218317441046,0.952596172036698,1292.18793765819,0.572209825270352,1
"57",133.441866621214,0.397410253339166,16632.4183167832,1.03161840955961,1
"58",3.46032942814024,-0.157157136106363,5.79448144877239,1.50279464338111,0.531568030723823
"59",-192.43597943749,7.31680618104806,59835.7577038267,-0.816605775094178,1
"60",19.840186690319,1.4359932865328,2471.52852376306,0.370197920590451,1
"61",140.505334391618,-4.9664760205271,31727.9054309535,0.816691701160169,1
"62",29.4241411605314,0.385015000000901,690.98923159614,1.10470902962538,1
"63",34.352380980705,1.15670476178531,1377.17244979698,0.894514442467238,1
"64",158.14326314312,13.7654134961819,42878.448463385,0.697237983304304,1
"65",52.92255868468,2.41821009772895,18975.6012507253,0.366632534505832,1
"66",152.052240803402,-0.821186176498159,29904.5398890268,0.884022744650887,1
"67",45.5231291526665,-2.13316275110193,4909.31188992835,0.680158195354456,1
"68",46.2914596937875,0.540190954527388,8726.8527975393,0.489749855880072,1
"69",42.1986304660806,-7.98158558436969,17487.5050287921,0.379462270207827,1
"70",-283.427982314599,23.2197918062643,140293.256938809,-0.818693642285608,1
"71",7.44036072434437,2.48683558120011,49761.7629968355,0.0222058035046201,1
"72",1.58833255836187,1.63022109979452,2796.98419471828,-0.000792045684938597,1
"73",-2.92057838040566,2.28912340439853,2429.71613182859,-0.105690291432141,1
"74",-225.567329738312,-7.89748990112903,12069.4884849064,-1.98131635892719,0.14266742087637
"75",260.974689810256,0.54005092169478,13552.8217048846,2.23709220334434,0.101121257748938
"76",-240.621098400113,-7.1866000575442,24297.7435370203,-1.49755253696857,0.536998184453159
"77",124.166158951367,-2.6405218689155,3558.70763020112,2.12567067025993,0.100592072135803
"78",-1.25823426689932,11.1201773047759,22722.0347631748,-0.0821185568621332,1
"79",-1001.68031196824,7.05540278778547,267432.255625103,-1.9506102581799,0.204413703980576
"80",131.696525201183,-0.204767618859177,3991.86577477742,2.08766633193028,0.184139719557255
"81",-37.9605450450232,2.00365378571549,1236.35291922006,-1.13657966517872,1
"82",-72.7249000850772,24.2362169355388,593915.788418042,-0.125815797499096,1
"83",-156.632210612329,16.710318890089,32399.3245407824,-0.963024091169133,1
"84",127.071027174037,-2.72352841800752,81118.0390418689,0.455719648848851,1
"85",195.598124826217,-2.34041953501838,52131.8226704315,0.866919790739653,0.771971918095149
"86",-171.640992752166,-0.326598176405191,17178.7376057325,-1.30706815182752,0.573568699535916
"87",993.774017131643,-7.32855518697093,207892.609926644,2.1956294712047,0.084355425127171
"88",0.334999621852416,0.760630848040376,54803.0124667553,-0.00181815651410295,1
"89",157.630793931431,3.67597410260348,8730.28800662461,1.64770327263914,0.596481456960997
"90",398.549673301669,19.7113710006619,68350.0264148987,1.44905389422722,0.589290129439231
"91",49.470662392362,-2.07233607074872,6121.10383813743,0.658801844071662,1
"92",117.163592050654,17.3978923369121,121144.260553211,0.286635403701767,1
"93",462.681138016676,-19.9474195591138,299674.652761124,0.881633350912526,1
"94",1013.73783543992,7.08708128103734,145558.849073871,2.63851469168449,0.0333080368659163
"95",316.922239973805,0.199660139583353,69323.7669838291,1.20292333416395,0.916023958647123
"96",-60.5863000037608,-15.5955324178466,114391.656392147,-0.133022843901304,1
"97",191.832469647264,-7.26331442478534,31853.3291274506,1.11553872041577,1
"98",437.478405772821,3.07074701764979,68387.4895969416,1.66115111694454,0.483415501744617
"99",255.180303104708,10.6630083696692,18142.5620735192,1.81534959815397,0.347351007087764
"100",-249.856725098601,32.4938403271581,132243.463416392,-0.776428653653439,1
